02, 00, 80004011, 23:40:07, 2014/10/07
02, 00, 80004011, 23:40:08, 2014/10/07
02, 00, 80004011, 23:40:09, 2014/10/07
02, 00, 80004011, 23:40:11, 2014/10/07
02, 00, 80004011, 23:40:13, 2014/10/07
02, 00, 80004011, 23:40:15, 2014/10/07
02, 00, 80004011, 23:40:16, 2014/10/07
02, 00, 80004011, 23:40:17, 2014/10/07
02, 00, 80004011, 23:40:17, 2014/10/07
02, 00, 80004011, 23:40:18, 2014/10/07
02, 00, 80004011, 23:40:20, 2014/10/07
02, 00, 80004011, 23:40:20, 2014/10/07
02, 00, 80004011, 23:40:21, 2014/10/07
02, 00, 80004011, 23:40:22, 2014/10/07
02, 00, 80004011, 23:40:23, 2014/10/07
02, 00, 80004011, 23:40:26, 2014/10/07
02, 00, 80004011, 23:40:28, 2014/10/07
02, 00, 80004011, 23:40:31, 2014/10/07
02, 00, 80004011, 23:40:33, 2014/10/07
02, 00, 80004011, 23:40:36, 2014/10/07
02, 00, 80004011, 23:40:38, 2014/10/07
02, 00, 80004011, 23:40:41, 2014/10/07
02, 00, 80004011, 23:40:44, 2014/10/07
02, 00, 80004011, 23:40:46, 2014/10/07
02, 00, 80004011, 23:40:49, 2014/10/07
02, 00, 80004011, 23:40:51, 2014/10/07
02, 00, 80004011, 23:40:54, 2014/10/07
02, 00, 80004011, 23:40:56, 2014/10/07
02, 00, 80004011, 23:40:59, 2014/10/07
02, 00, 80004011, 23:41:02, 2014/10/07
02, 00, 80004011, 23:41:04, 2014/10/07
02, 00, 80004011, 23:41:07, 2014/10/07
02, 00, 80004011, 23:41:09, 2014/10/07
02, 00, 80004011, 23:41:12, 2014/10/07
02, 00, 80004011, 23:41:14, 2014/10/07
02, 00, 80004011, 23:41:17, 2014/10/07
02, 00, 80004011, 23:41:19, 2014/10/07
02, 00, 80004011, 23:41:22, 2014/10/07
02, 00, 80004011, 23:41:24, 2014/10/07
02, 00, 80004011, 23:41:27, 2014/10/07
02, 00, 80004011, 23:41:30, 2014/10/07
02, 00, 80004011, 23:41:32, 2014/10/07
02, 00, 80004011, 23:41:35, 2014/10/07
02, 00, 80004011, 23:41:37, 2014/10/07
02, 00, 80004011, 23:41:40, 2014/10/07
02, 00, 80004011, 23:41:42, 2014/10/07
02, 00, 80004011, 23:41:43, 2014/10/07
02, 00, 80004011, 23:41:46, 2014/10/07
02, 00, 80004011, 23:41:48, 2014/10/07
02, 00, 80004011, 23:41:51, 2014/10/07
02, 00, 80004011, 23:41:53, 2014/10/07
02, 00, 80004011, 23:41:56, 2014/10/07
02, 00, 80004011, 23:41:58, 2014/10/07
02, 00, 80004011, 23:42:01, 2014/10/07
02, 00, 80004011, 23:42:04, 2014/10/07
02, 00, 80004011, 23:42:06, 2014/10/07
02, 00, 80004011, 23:42:09, 2014/10/07
02, 00, 80004011, 23:42:11, 2014/10/07
02, 00, 80004011, 23:42:14, 2014/10/07
02, 00, 80004011, 23:42:17, 2014/10/07
02, 00, 80004011, 23:42:19, 2014/10/07
02, 00, 80004011, 23:42:22, 2014/10/07
02, 00, 80004011, 23:42:24, 2014/10/07
02, 00, 80004011, 23:42:27, 2014/10/07
02, 00, 80004011, 23:42:29, 2014/10/07
02, 00, 80004011, 23:42:32, 2014/10/07
02, 00, 80004011, 23:42:35, 2014/10/07
02, 00, 80004011, 23:42:37, 2014/10/07
02, 00, 80004011, 23:42:40, 2014/10/07
02, 00, 80004011, 23:42:42, 2014/10/07
02, 00, 80004011, 23:42:45, 2014/10/07
02, 00, 80004011, 23:42:47, 2014/10/07
02, 00, 80004011, 23:42:50, 2014/10/07
02, 00, 80004011, 23:42:52, 2014/10/07
02, 00, 80004011, 23:42:55, 2014/10/07
02, 00, 80004011, 23:42:57, 2014/10/07
02, 00, 80004011, 23:43:00, 2014/10/07
02, 00, 80004011, 23:43:03, 2014/10/07
02, 00, 80004011, 23:43:05, 2014/10/07
02, 00, 80004011, 23:43:08, 2014/10/07
02, 00, 80004011, 23:43:10, 2014/10/07
02, 00, 80004011, 23:43:13, 2014/10/07
02, 00, 80004011, 23:43:16, 2014/10/07
02, 00, 80004011, 23:43:18, 2014/10/07
02, 00, 80004011, 23:43:21, 2014/10/07
02, 00, 80004011, 23:43:23, 2014/10/07
02, 00, 80004011, 23:43:26, 2014/10/07
02, 00, 80004011, 23:43:28, 2014/10/07
02, 00, 80004011, 23:43:31, 2014/10/07
02, 00, 80004011, 23:43:34, 2014/10/07
02, 00, 80004011, 23:43:36, 2014/10/07
02, 00, 80004011, 23:43:39, 2014/10/07
02, 00, 80004011, 23:43:40, 2014/10/07
02, 00, 80004011, 23:43:41, 2014/10/07
02, 00, 80004011, 23:43:42, 2014/10/07
02, 00, 80004011, 23:43:43, 2014/10/07
02, 00, 80004011, 23:43:46, 2014/10/07
02, 00, 80004011, 23:43:49, 2014/10/07
02, 00, 80004011, 23:43:49, 2014/10/07
02, 00, 80004011, 23:43:50, 2014/10/07
02, 00, 80004011, 23:43:53, 2014/10/07
02, 00, 80004011, 23:43:55, 2014/10/07
02, 00, 80004011, 23:43:58, 2014/10/07
02, 00, 80004011, 23:43:59, 2014/10/07
02, 00, 80004011, 23:44:00, 2014/10/07
02, 00, 80004011, 23:44:02, 2014/10/07
02, 00, 80004011, 23:44:03, 2014/10/07
02, 00, 80004011, 23:44:06, 2014/10/07
02, 00, 80004011, 23:44:09, 2014/10/07
02, 00, 80004011, 23:44:11, 2014/10/07
02, 00, 80004011, 23:44:14, 2014/10/07
02, 00, 80004011, 23:44:16, 2014/10/07
02, 00, 80004011, 23:44:19, 2014/10/07
02, 00, 80004011, 23:44:20, 2014/10/07
02, 00, 80004011, 23:44:22, 2014/10/07
02, 00, 80004011, 23:44:23, 2014/10/07
02, 00, 80004011, 23:44:26, 2014/10/07
02, 00, 80004011, 23:44:28, 2014/10/07
02, 00, 80004011, 23:44:31, 2014/10/07
02, 00, 80004011, 23:44:34, 2014/10/07
02, 00, 80004011, 23:44:34, 2014/10/07
02, 00, 80004011, 23:44:35, 2014/10/07
02, 00, 80004011, 23:44:38, 2014/10/07
02, 00, 80004011, 23:44:41, 2014/10/07
02, 00, 80004011, 23:44:43, 2014/10/07
02, 00, 80004011, 23:44:46, 2014/10/07
02, 00, 80004011, 23:44:48, 2014/10/07
02, 00, 80004011, 23:44:51, 2014/10/07
02, 00, 80004011, 23:44:52, 2014/10/07
02, 00, 80004011, 23:44:54, 2014/10/07
02, 00, 80004011, 23:44:55, 2014/10/07
02, 00, 80004011, 23:44:58, 2014/10/07
02, 00, 80004011, 23:44:59, 2014/10/07
02, 00, 80004011, 23:45:00, 2014/10/07
02, 00, 80004011, 23:45:03, 2014/10/07
02, 00, 80004011, 23:45:04, 2014/10/07
02, 00, 80004011, 23:45:06, 2014/10/07
02, 00, 80004011, 23:45:09, 2014/10/07
02, 00, 80004011, 23:45:12, 2014/10/07
02, 00, 80004011, 23:45:12, 2014/10/07
02, 00, 80004011, 23:45:16, 2014/10/07
02, 00, 80004011, 23:45:18, 2014/10/07
02, 00, 80004011, 23:45:19, 2014/10/07
02, 00, 80004011, 23:45:26, 2014/10/07
02, 00, 80004011, 23:45:31, 2014/10/07
02, 00, 80004011, 23:45:32, 2014/10/07
02, 00, 80004011, 23:45:34, 2014/10/07
02, 00, 80004011, 23:45:35, 2014/10/07
02, 00, 80004011, 23:45:37, 2014/10/07
02, 00, 80004011, 23:45:38, 2014/10/07
02, 00, 80004011, 23:45:39, 2014/10/07
02, 00, 80004011, 23:45:40, 2014/10/07
02, 00, 80004011, 23:45:41, 2014/10/07
02, 00, 80004011, 23:45:42, 2014/10/07
02, 00, 80004011, 23:45:43, 2014/10/07
02, 00, 80004011, 23:45:44, 2014/10/07
02, 00, 80004011, 23:45:46, 2014/10/07
02, 00, 80004011, 23:45:47, 2014/10/07
02, 00, 80004011, 23:45:48, 2014/10/07
02, 00, 80004011, 23:45:50, 2014/10/07
02, 00, 80004011, 23:46:50, 2014/10/07
02, 00, 80004011, 23:46:51, 2014/10/07
02, 00, 80004011, 23:46:53, 2014/10/07
02, 00, 80004011, 23:46:54, 2014/10/07
02, 00, 80004011, 23:52:09, 2014/10/07
02, 00, 80004011, 23:52:11, 2014/10/07
02, 00, 80004011, 23:52:13, 2014/10/07
02, 00, 80004011, 23:52:14, 2014/10/07
02, 00, 80004011, 23:52:15, 2014/10/07
02, 00, 80004011, 23:52:17, 2014/10/07
02, 00, 80004011, 23:52:17, 2014/10/07
02, 00, 80004011, 23:52:19, 2014/10/07
02, 00, 80004011, 23:52:19, 2014/10/07
02, 00, 80004011, 23:52:20, 2014/10/07
02, 00, 80004011, 23:52:21, 2014/10/07
02, 00, 80004011, 23:52:23, 2014/10/07
02, 00, 80004011, 23:52:24, 2014/10/07
02, 00, 80004011, 23:52:24, 2014/10/07
02, 00, 80004011, 23:52:25, 2014/10/07
02, 00, 80004011, 23:52:28, 2014/10/07
02, 00, 80004011, 23:52:29, 2014/10/07
02, 00, 80004011, 23:52:30, 2014/10/07
02, 00, 80004011, 23:52:31, 2014/10/07
02, 00, 80004011, 23:52:32, 2014/10/07
02, 00, 80004011, 23:52:33, 2014/10/07
02, 00, 80004011, 23:52:34, 2014/10/07
02, 00, 80004011, 23:52:35, 2014/10/07
02, 00, 80004011, 23:52:36, 2014/10/07
02, 00, 80004011, 23:52:36, 2014/10/07
02, 00, 80004011, 23:52:37, 2014/10/07
02, 00, 80004011, 23:52:40, 2014/10/07
02, 00, 80004011, 23:52:41, 2014/10/07
02, 00, 80004011, 23:52:41, 2014/10/07
02, 00, 80004011, 23:52:44, 2014/10/07
02, 00, 80004011, 23:52:45, 2014/10/07
02, 00, 80004011, 23:52:48, 2014/10/07
02, 00, 80004011, 23:52:50, 2014/10/07
02, 00, 80004011, 23:52:53, 2014/10/07
02, 00, 80004011, 23:52:56, 2014/10/07
02, 00, 80004011, 23:52:58, 2014/10/07
02, 00, 80004011, 23:53:01, 2014/10/07
02, 00, 80004011, 23:53:04, 2014/10/07
02, 00, 80004011, 23:53:04, 2014/10/07
02, 00, 80004011, 23:53:07, 2014/10/07
02, 00, 80004011, 23:53:08, 2014/10/07
02, 00, 80004011, 23:53:09, 2014/10/07
02, 00, 80004011, 23:53:11, 2014/10/07
02, 00, 80004011, 23:53:14, 2014/10/07
02, 00, 80004011, 23:53:16, 2014/10/07
02, 00, 80004011, 23:53:17, 2014/10/07
02, 00, 80004011, 23:53:20, 2014/10/07
02, 00, 80004011, 23:53:23, 2014/10/07
02, 00, 80004011, 23:53:23, 2014/10/07
02, 00, 80004011, 23:53:24, 2014/10/07
02, 00, 80004011, 23:53:27, 2014/10/07
02, 00, 80004011, 23:53:29, 2014/10/07
02, 00, 80004011, 23:53:32, 2014/10/07
02, 00, 80004011, 23:53:35, 2014/10/07
02, 00, 80004011, 23:53:37, 2014/10/07
02, 00, 80004011, 23:53:40, 2014/10/07
02, 00, 80004011, 23:53:42, 2014/10/07
02, 00, 80004011, 23:53:45, 2014/10/07
02, 00, 80004011, 23:53:47, 2014/10/07
02, 00, 80004011, 23:53:50, 2014/10/07
02, 00, 80004011, 23:53:53, 2014/10/07
02, 00, 80004011, 23:53:55, 2014/10/07
02, 00, 80004011, 23:53:58, 2014/10/07
02, 00, 80004011, 23:53:58, 2014/10/07
02, 00, 80004011, 23:54:01, 2014/10/07
02, 00, 80004011, 23:54:03, 2014/10/07
02, 00, 80004011, 23:54:06, 2014/10/07
02, 00, 80004011, 23:54:09, 2014/10/07
02, 00, 80004011, 23:54:11, 2014/10/07
02, 00, 80004011, 23:54:14, 2014/10/07
02, 00, 80004011, 23:54:16, 2014/10/07
02, 00, 80004011, 23:54:19, 2014/10/07
02, 00, 80004011, 23:54:21, 2014/10/07
02, 00, 80004011, 23:54:24, 2014/10/07
02, 00, 80004011, 23:54:26, 2014/10/07
02, 00, 80004011, 23:54:29, 2014/10/07
02, 00, 80004011, 23:54:31, 2014/10/07
02, 00, 80004011, 23:54:34, 2014/10/07
02, 00, 80004011, 23:54:37, 2014/10/07
02, 00, 80004011, 23:54:39, 2014/10/07
02, 00, 80004011, 23:54:42, 2014/10/07
02, 00, 80004011, 23:54:44, 2014/10/07
02, 00, 80004011, 23:54:47, 2014/10/07
02, 00, 80004011, 23:54:49, 2014/10/07
02, 00, 80004011, 23:54:52, 2014/10/07
02, 00, 80004011, 23:54:55, 2014/10/07
02, 00, 80004011, 23:54:57, 2014/10/07
02, 00, 80004011, 23:55:00, 2014/10/07
02, 00, 80004011, 23:55:02, 2014/10/07
02, 00, 80004011, 23:55:05, 2014/10/07
02, 00, 80004011, 23:55:07, 2014/10/07
02, 00, 80004011, 23:55:10, 2014/10/07
02, 00, 80004011, 23:55:12, 2014/10/07
02, 00, 80004011, 23:55:15, 2014/10/07
02, 00, 80004011, 23:55:17, 2014/10/07
02, 00, 80004011, 23:55:18, 2014/10/07
02, 00, 80004011, 23:55:21, 2014/10/07
02, 00, 80004011, 23:55:23, 2014/10/07
02, 00, 80004011, 23:55:26, 2014/10/07
02, 00, 80004011, 23:55:29, 2014/10/07
02, 00, 80004011, 23:55:31, 2014/10/07
02, 00, 80004011, 23:55:34, 2014/10/07
02, 00, 80004011, 23:55:36, 2014/10/07
02, 00, 80004011, 23:55:39, 2014/10/07
02, 00, 80004011, 23:55:41, 2014/10/07
02, 00, 80004011, 23:55:44, 2014/10/07
02, 00, 80004011, 23:55:46, 2014/10/07
02, 00, 80004011, 23:55:49, 2014/10/07
02, 00, 80004011, 23:55:52, 2014/10/07
02, 00, 80004011, 23:55:54, 2014/10/07
02, 00, 80004011, 23:55:57, 2014/10/07
02, 00, 80004011, 23:55:59, 2014/10/07
02, 00, 80004011, 23:56:02, 2014/10/07
02, 00, 80004011, 23:56:04, 2014/10/07
02, 00, 80004011, 23:56:07, 2014/10/07
02, 00, 80004011, 23:56:10, 2014/10/07
02, 00, 80004011, 23:56:12, 2014/10/07
02, 00, 80004011, 23:56:15, 2014/10/07
02, 00, 80004011, 23:56:17, 2014/10/07
02, 00, 80004011, 23:56:20, 2014/10/07
02, 00, 80004011, 23:56:22, 2014/10/07
02, 00, 80004011, 23:56:25, 2014/10/07
02, 00, 80004011, 23:56:27, 2014/10/07
02, 00, 80004011, 23:56:30, 2014/10/07
02, 00, 80004011, 23:56:33, 2014/10/07
02, 00, 80004011, 23:56:35, 2014/10/07
02, 00, 80004011, 23:56:38, 2014/10/07
02, 00, 80004011, 23:56:40, 2014/10/07
02, 00, 80004011, 23:56:43, 2014/10/07
02, 00, 80004011, 23:56:45, 2014/10/07
02, 00, 80004011, 23:56:48, 2014/10/07
02, 00, 80004011, 23:56:50, 2014/10/07
02, 00, 80004011, 23:56:53, 2014/10/07
02, 00, 80004011, 23:56:55, 2014/10/07
02, 00, 80004011, 23:56:58, 2014/10/07
02, 00, 80004011, 23:57:01, 2014/10/07
02, 00, 80004011, 23:57:03, 2014/10/07
02, 00, 80004011, 23:57:06, 2014/10/07
02, 00, 80004011, 23:57:08, 2014/10/07
02, 00, 80004011, 23:57:11, 2014/10/07
02, 00, 80004011, 23:57:13, 2014/10/07
02, 00, 80004011, 23:57:16, 2014/10/07
02, 00, 80004011, 23:57:19, 2014/10/07
02, 00, 80004011, 23:57:21, 2014/10/07
02, 00, 80004011, 23:57:24, 2014/10/07
02, 00, 80004011, 23:57:26, 2014/10/07
02, 00, 80004011, 23:57:29, 2014/10/07
02, 00, 80004011, 23:57:31, 2014/10/07
02, 00, 80004011, 23:57:34, 2014/10/07
02, 00, 80004011, 23:57:37, 2014/10/07
02, 00, 80004011, 23:57:39, 2014/10/07
02, 00, 80004011, 23:57:42, 2014/10/07
02, 00, 80004011, 23:57:44, 2014/10/07
02, 00, 80004011, 23:57:47, 2014/10/07
02, 00, 80004011, 23:57:49, 2014/10/07
02, 00, 80004011, 23:57:52, 2014/10/07
02, 00, 80004011, 23:57:54, 2014/10/07
02, 00, 80004011, 23:57:57, 2014/10/07
02, 00, 80004011, 23:58:00, 2014/10/07
02, 00, 80004011, 23:58:02, 2014/10/07
02, 00, 80004011, 23:58:05, 2014/10/07
02, 00, 80004011, 23:58:07, 2014/10/07
02, 00, 80004011, 23:58:08, 2014/10/07
02, 00, 80004011, 23:58:11, 2014/10/07
02, 00, 80004011, 23:58:13, 2014/10/07
02, 00, 80004011, 23:58:16, 2014/10/07
02, 00, 80004011, 23:58:18, 2014/10/07
02, 00, 80004011, 23:58:21, 2014/10/07
02, 00, 80004011, 23:58:23, 2014/10/07
02, 00, 80004011, 23:58:26, 2014/10/07
02, 00, 80004011, 23:58:29, 2014/10/07
02, 00, 80004011, 23:58:31, 2014/10/07
02, 00, 80004011, 23:58:34, 2014/10/07
02, 00, 80004011, 23:58:36, 2014/10/07
02, 00, 80004011, 23:58:39, 2014/10/07
02, 00, 80004011, 23:58:41, 2014/10/07
02, 00, 80004011, 23:58:44, 2014/10/07
02, 00, 80004011, 23:58:46, 2014/10/07
02, 00, 80004011, 23:58:49, 2014/10/07
02, 00, 80004011, 23:58:52, 2014/10/07
02, 00, 80004011, 23:58:54, 2014/10/07
02, 00, 80004011, 23:58:57, 2014/10/07
02, 00, 80004011, 23:58:59, 2014/10/07
02, 00, 80004011, 23:59:02, 2014/10/07
02, 00, 80004011, 23:59:04, 2014/10/07
02, 00, 80004011, 23:59:07, 2014/10/07
02, 00, 80004011, 23:59:09, 2014/10/07
02, 00, 80004011, 23:59:12, 2014/10/07
02, 00, 80004011, 23:59:15, 2014/10/07
02, 00, 80004011, 23:59:17, 2014/10/07
02, 00, 80004011, 23:59:20, 2014/10/07
02, 00, 80004011, 23:59:22, 2014/10/07
02, 00, 80004011, 23:59:25, 2014/10/07
02, 00, 80004011, 23:59:27, 2014/10/07
02, 00, 80004011, 23:59:30, 2014/10/07
02, 00, 80004011, 23:59:32, 2014/10/07
02, 00, 80004011, 23:59:35, 2014/10/07
02, 00, 80004011, 23:59:38, 2014/10/07
02, 00, 80004011, 23:59:40, 2014/10/07
02, 00, 80004011, 23:59:43, 2014/10/07
02, 00, 80004011, 23:59:45, 2014/10/07
02, 00, 80004011, 23:59:48, 2014/10/07
02, 00, 80004011, 23:59:51, 2014/10/07
02, 00, 80004011, 23:59:53, 2014/10/07
02, 00, 80004011, 23:59:56, 2014/10/07
02, 00, 80004011, 23:59:58, 2014/10/07
02, 00, 80004011, 00:00:01, 2014/10/08
02, 00, 80004011, 00:00:02, 2014/10/08
02, 00, 80004011, 00:00:03, 2014/10/08
02, 00, 80004011, 00:00:05, 2014/10/08
02, 00, 80004011, 00:00:08, 2014/10/08
02, 00, 80004011, 00:00:10, 2014/10/08
02, 00, 80004011, 00:00:13, 2014/10/08
02, 00, 80004011, 00:00:15, 2014/10/08
02, 00, 80004011, 00:00:18, 2014/10/08
02, 00, 80004011, 00:00:20, 2014/10/08
02, 00, 80004011, 00:00:21, 2014/10/08
02, 00, 80004011, 00:00:24, 2014/10/08
02, 00, 80004011, 00:00:26, 2014/10/08
02, 00, 80004011, 00:00:29, 2014/10/08
02, 00, 80004011, 00:00:32, 2014/10/08
02, 00, 80004011, 00:00:34, 2014/10/08
02, 00, 80004011, 00:00:37, 2014/10/08
02, 00, 80004011, 00:00:39, 2014/10/08
02, 00, 80004011, 00:00:42, 2014/10/08
02, 00, 80004011, 00:00:45, 2014/10/08
02, 00, 80004011, 00:00:47, 2014/10/08
02, 00, 80004011, 00:00:50, 2014/10/08
02, 00, 80004011, 00:00:53, 2014/10/08
02, 00, 80004011, 00:00:55, 2014/10/08
02, 00, 80004011, 00:00:58, 2014/10/08
02, 00, 80004011, 00:01:00, 2014/10/08
02, 00, 80004011, 00:01:03, 2014/10/08
02, 00, 80004011, 00:01:06, 2014/10/08
02, 00, 80004011, 00:01:08, 2014/10/08
02, 00, 80004011, 00:01:11, 2014/10/08
02, 00, 80004011, 00:01:14, 2014/10/08
02, 00, 80004011, 00:01:16, 2014/10/08
02, 00, 80004011, 00:01:19, 2014/10/08
02, 00, 80004011, 00:01:22, 2014/10/08
02, 00, 80004011, 00:01:24, 2014/10/08
02, 00, 80004011, 00:01:25, 2014/10/08
02, 00, 80004011, 00:01:28, 2014/10/08
02, 00, 80004011, 00:01:30, 2014/10/08
02, 00, 80004011, 00:01:33, 2014/10/08
02, 00, 80004011, 00:01:36, 2014/10/08
02, 00, 80004011, 00:01:38, 2014/10/08
02, 00, 80004011, 00:01:41, 2014/10/08
02, 00, 80004011, 00:01:44, 2014/10/08
02, 00, 80004011, 00:01:46, 2014/10/08
02, 00, 80004011, 00:01:49, 2014/10/08
02, 00, 80004011, 00:01:52, 2014/10/08
02, 00, 80004011, 00:01:54, 2014/10/08
02, 00, 80004011, 00:01:57, 2014/10/08
02, 00, 80004011, 00:02:00, 2014/10/08
02, 00, 80004011, 00:02:02, 2014/10/08
02, 00, 80004011, 00:02:05, 2014/10/08
02, 00, 80004011, 00:02:06, 2014/10/08
02, 00, 80004011, 00:02:09, 2014/10/08
02, 00, 80004011, 00:02:12, 2014/10/08
02, 00, 80004011, 00:02:15, 2014/10/08
02, 00, 80004011, 00:02:18, 2014/10/08
02, 00, 80004011, 00:02:20, 2014/10/08
02, 00, 80004011, 00:02:21, 2014/10/08
02, 00, 80004011, 00:02:24, 2014/10/08
02, 00, 80004011, 00:02:26, 2014/10/08
02, 00, 80004011, 00:02:27, 2014/10/08
02, 00, 80004011, 00:02:30, 2014/10/08
02, 00, 80004011, 00:02:32, 2014/10/08
02, 00, 80004011, 00:02:35, 2014/10/08
02, 00, 80004011, 00:02:37, 2014/10/08
02, 00, 80004011, 00:02:40, 2014/10/08
02, 00, 80004011, 00:02:43, 2014/10/08
02, 00, 80004011, 00:02:45, 2014/10/08
02, 00, 80004011, 00:02:48, 2014/10/08
02, 00, 80004011, 00:02:51, 2014/10/08
02, 00, 80004011, 00:02:53, 2014/10/08
02, 00, 80004011, 00:02:56, 2014/10/08
02, 00, 80004011, 00:02:58, 2014/10/08
02, 00, 80004011, 00:03:01, 2014/10/08
02, 00, 80004011, 00:03:03, 2014/10/08
02, 00, 80004011, 00:03:06, 2014/10/08
02, 00, 80004011, 00:03:09, 2014/10/08
02, 00, 80004011, 00:03:11, 2014/10/08
02, 00, 80004011, 00:03:14, 2014/10/08
02, 00, 80004011, 00:03:16, 2014/10/08
02, 00, 80004011, 00:03:19, 2014/10/08
